id	obs	lo	hi	type
historical_treaty_substrate__extinguishment_reading	analytical	-0.5000	0.0000	rope
historical_treaty_substrate__extinguishment_reading	analytical	0.0010	0.3500	piton
historical_treaty_substrate__extinguishment_reading	analytical	0.3510	0.6590	tangled_rope
historical_treaty_substrate__extinguishment_reading	analytical	0.6600	1.6000	snare
historical_treaty_substrate__nation_to_nation_reading	powerless	-0.5000	0.3490	naturalized
historical_treaty_substrate__nation_to_nation_reading	powerless	0.3500	0.3500	unknown
historical_treaty_substrate__nation_to_nation_reading	powerless	0.3510	0.6590	tangled_rope
historical_treaty_substrate__nation_to_nation_reading	powerless	0.6600	1.6000	snare
historical_treaty_substrate__nation_to_nation_reading	moderate	-0.5000	0.0000	rope
historical_treaty_substrate__nation_to_nation_reading	moderate	0.0010	0.3490	naturalized
historical_treaty_substrate__nation_to_nation_reading	moderate	0.3500	0.3500	unknown
historical_treaty_substrate__nation_to_nation_reading	moderate	0.3510	0.6590	tangled_rope
historical_treaty_substrate__nation_to_nation_reading	moderate	0.6600	1.6000	snare
historical_treaty_substrate__nation_to_nation_reading	institutional	-0.5000	0.0000	rope
historical_treaty_substrate__nation_to_nation_reading	institutional	0.0010	0.3490	naturalized
historical_treaty_substrate__nation_to_nation_reading	institutional	0.3500	0.3500	unknown
historical_treaty_substrate__nation_to_nation_reading	institutional	0.3510	0.6590	tangled_rope
historical_treaty_substrate__nation_to_nation_reading	institutional	0.6600	1.6000	snare
historical_treaty_substrate__nation_to_nation_reading	analytical	-0.5000	0.0000	rope
historical_treaty_substrate__nation_to_nation_reading	analytical	0.0010	0.3490	naturalized
historical_treaty_substrate__nation_to_nation_reading	analytical	0.3500	0.3500	unknown
historical_treaty_substrate__nation_to_nation_reading	analytical	0.3510	0.6590	tangled_rope
historical_treaty_substrate__nation_to_nation_reading	analytical	0.6600	1.6000	snare
hoa_covenant_scope__behavioral_control_reading	powerless	-0.5000	0.3500	unknown
hoa_covenant_scope__behavioral_control_reading	powerless	0.3510	0.9000	tangled_rope
hoa_covenant_scope__behavioral_control_reading	powerless	0.9010	1.6000	unknown
hoa_covenant_scope__behavioral_control_reading	moderate	-0.5000	0.3500	rope
hoa_covenant_scope__behavioral_control_reading	moderate	0.3510	0.9000	tangled_rope
hoa_covenant_scope__behavioral_control_reading	moderate	0.9010	1.6000	unknown
hoa_covenant_scope__behavioral_control_reading	institutional	-0.5000	0.3500	rope
hoa_covenant_scope__behavioral_control_reading	institutional	0.3510	0.9000	tangled_rope
hoa_covenant_scope__behavioral_control_reading	institutional	0.9010	1.6000	unknown
hoa_covenant_scope__behavioral_control_reading	analytical	-0.5000	0.3500	rope
hoa_covenant_scope__behavioral_control_reading	analytical	0.3510	0.9000	tangled_rope
hoa_covenant_scope__behavioral_control_reading	analytical	0.9010	1.6000	unknown
hoa_covenant_scope__coordination_reading	powerless	-0.5000	0.4500	scaffold
hoa_covenant_scope__coordination_reading	powerless	0.4510	1.6000	unknown
hoa_covenant_scope__coordination_reading	moderate	-0.5000	0.4500	scaffold
hoa_covenant_scope__coordination_reading	moderate	0.4510	1.6000	unknown
hoa_covenant_scope__coordination_reading	institutional	-0.5000	0.4500	scaffold
hoa_covenant_scope__coordination_reading	institutional	0.4510	1.6000	unknown
hoa_covenant_scope__coordination_reading	analytical	-0.5000	0.4500	scaffold
hoa_covenant_scope__coordination_reading	analytical	0.4510	1.6000	unknown
hoa_covenant_scope__extraction_reading	powerless	-0.5000	0.3490	naturalized
hoa_covenant_scope__extraction_reading	powerless	0.3500	0.3500	unknown
hoa_covenant_scope__extraction_reading	powerless	0.3510	0.6590	tangled_rope
hoa_covenant_scope__extraction_reading	powerless	0.6600	1.6000	snare
hoa_covenant_scope__extraction_reading	moderate	-0.5000	0.0000	rope
hoa_covenant_scope__extraction_reading	moderate	0.0010	0.3490	naturalized
hoa_covenant_scope__extraction_reading	moderate	0.3500	0.3500	unknown
hoa_covenant_scope__extraction_reading	moderate	0.3510	0.6590	tangled_rope
hoa_covenant_scope__extraction_reading	moderate	0.6600	1.6000	snare
hoa_covenant_scope__extraction_reading	institutional	-0.5000	0.0000	rope
hoa_covenant_scope__extraction_reading	institutional	0.0010	0.3490	naturalized
hoa_covenant_scope__extraction_reading	institutional	0.3500	0.3500	unknown
hoa_covenant_scope__extraction_reading	institutional	0.3510	0.6590	tangled_rope
hoa_covenant_scope__extraction_reading	institutional	0.6600	1.6000	snare
hoa_covenant_scope__extraction_reading	analytical	-0.5000	0.0000	rope
hoa_covenant_scope__extraction_reading	analytical	0.0010	0.3490	naturalized
hoa_covenant_scope__extraction_reading	analytical	0.3500	0.3500	unknown
hoa_covenant_scope__extraction_reading	analytical	0.3510	0.6590	tangled_rope
hoa_covenant_scope__extraction_reading	analytical	0.6600	1.6000	snare
homoousios_christology__arian_reading	powerless	-0.5000	0.3490	naturalized
homoousios_christology__arian_reading	powerless	0.3500	0.3500	unknown
homoousios_christology__arian_reading	powerless	0.3510	0.6590	tangled_rope
homoousios_christology__arian_reading	powerless	0.6600	1.6000	snare
homoousios_christology__arian_reading	moderate	-0.5000	0.0000	rope
homoousios_christology__arian_reading	moderate	0.0010	0.3490	naturalized
homoousios_christology__arian_reading	moderate	0.3500	0.3500	unknown
homoousios_christology__arian_reading	moderate	0.3510	0.6590	tangled_rope
homoousios_christology__arian_reading	moderate	0.6600	1.6000	snare
homoousios_christology__arian_reading	institutional	-0.5000	0.0000	rope
homoousios_christology__arian_reading	institutional	0.0010	0.3490	naturalized
homoousios_christology__arian_reading	institutional	0.3500	0.3500	unknown
homoousios_christology__arian_reading	institutional	0.3510	0.6590	tangled_rope
homoousios_christology__arian_reading	institutional	0.6600	1.6000	snare
homoousios_christology__arian_reading	analytical	-0.5000	0.0000	rope
homoousios_christology__arian_reading	analytical	0.0010	0.3490	naturalized
homoousios_christology__arian_reading	analytical	0.3500	0.3500	unknown
homoousios_christology__arian_reading	analytical	0.3510	0.6590	tangled_rope
homoousios_christology__arian_reading	analytical	0.6600	1.6000	snare
homoousios_christology__pro_nicene_reading	powerless	-0.5000	0.3490	naturalized
homoousios_christology__pro_nicene_reading	powerless	0.3500	0.3500	unknown
homoousios_christology__pro_nicene_reading	powerless	0.3510	0.6590	tangled_rope
homoousios_christology__pro_nicene_reading	powerless	0.6600	1.6000	snare
homoousios_christology__pro_nicene_reading	moderate	-0.5000	0.0000	rope
homoousios_christology__pro_nicene_reading	moderate	0.0010	0.3490	naturalized
homoousios_christology__pro_nicene_reading	moderate	0.3500	0.3500	unknown
homoousios_christology__pro_nicene_reading	moderate	0.3510	0.6590	tangled_rope
homoousios_christology__pro_nicene_reading	moderate	0.6600	1.6000	snare
homoousios_christology__pro_nicene_reading	institutional	-0.5000	0.0000	rope
homoousios_christology__pro_nicene_reading	institutional	0.0010	0.3490	naturalized
homoousios_christology__pro_nicene_reading	institutional	0.3500	0.3500	unknown
homoousios_christology__pro_nicene_reading	institutional	0.3510	0.6590	tangled_rope
homoousios_christology__pro_nicene_reading	institutional	0.6600	1.6000	snare
homoousios_christology__pro_nicene_reading	analytical	-0.5000	0.0000	rope
homoousios_christology__pro_nicene_reading	analytical	0.0010	0.3490	naturalized
homoousios_christology__pro_nicene_reading	analytical	0.3500	0.3500	unknown
homoousios_christology__pro_nicene_reading	analytical	0.3510	0.6590	tangled_rope
homoousios_christology__pro_nicene_reading	analytical	0.6600	1.6000	snare
homoousios_christology__semi_arian_reading	powerless	-0.5000	0.3500	unknown
homoousios_christology__semi_arian_reading	powerless	0.3510	0.9000	tangled_rope
homoousios_christology__semi_arian_reading	powerless	0.9010	1.6000	unknown
homoousios_christology__semi_arian_reading	moderate	-0.5000	0.3500	rope
homoousios_christology__semi_arian_reading	moderate	0.3510	0.9000	tangled_rope
homoousios_christology__semi_arian_reading	moderate	0.9010	1.6000	unknown
homoousios_christology__semi_arian_reading	institutional	-0.5000	0.3500	rope
homoousios_christology__semi_arian_reading	institutional	0.3510	0.9000	tangled_rope
homoousios_christology__semi_arian_reading	institutional	0.9010	1.6000	unknown
homoousios_christology__semi_arian_reading	analytical	-0.5000	0.3500	rope
homoousios_christology__semi_arian_reading	analytical	0.3510	0.9000	tangled_rope
homoousios_christology__semi_arian_reading	analytical	0.9010	1.6000	unknown
homoousios_nicene__honorific_similarity_reading	powerless	-0.5000	0.3500	unknown
homoousios_nicene__honorific_similarity_reading	powerless	0.3510	0.9000	tangled_rope
homoousios_nicene__honorific_similarity_reading	powerless	0.9010	1.6000	unknown
homoousios_nicene__honorific_similarity_reading	moderate	-0.5000	0.3500	rope
homoousios_nicene__honorific_similarity_reading	moderate	0.3510	0.9000	tangled_rope
homoousios_nicene__honorific_similarity_reading	moderate	0.9010	1.6000	unknown
homoousios_nicene__honorific_similarity_reading	institutional	-0.5000	0.3500	rope
homoousios_nicene__honorific_similarity_reading	institutional	0.3510	0.9000	tangled_rope
homoousios_nicene__honorific_similarity_reading	institutional	0.9010	1.6000	unknown
homoousios_nicene__honorific_similarity_reading	analytical	-0.5000	0.3500	rope
homoousios_nicene__honorific_similarity_reading	analytical	0.3510	0.9000	tangled_rope
homoousios_nicene__honorific_similarity_reading	analytical	0.9010	1.6000	unknown
homoousios_nicene__metaphysical_equality_reading	powerless	-0.5000	0.3490	naturalized
homoousios_nicene__metaphysical_equality_reading	powerless	0.3500	0.3500	unknown
homoousios_nicene__metaphysical_equality_reading	powerless	0.3510	0.6590	tangled_rope
homoousios_nicene__metaphysical_equality_reading	powerless	0.6600	1.6000	snare
homoousios_nicene__metaphysical_equality_reading	moderate	-0.5000	0.0000	rope
homoousios_nicene__metaphysical_equality_reading	moderate	0.0010	0.3490	naturalized
homoousios_nicene__metaphysical_equality_reading	moderate	0.3500	0.3500	unknown
homoousios_nicene__metaphysical_equality_reading	moderate	0.3510	0.6590	tangled_rope
homoousios_nicene__metaphysical_equality_reading	moderate	0.6600	1.6000	snare
homoousios_nicene__metaphysical_equality_reading	institutional	-0.5000	0.0000	rope
homoousios_nicene__metaphysical_equality_reading	institutional	0.0010	0.3490	naturalized
homoousios_nicene__metaphysical_equality_reading	institutional	0.3500	0.3500	unknown
homoousios_nicene__metaphysical_equality_reading	institutional	0.3510	0.6590	tangled_rope
homoousios_nicene__metaphysical_equality_reading	institutional	0.6600	1.6000	snare
homoousios_nicene__metaphysical_equality_reading	analytical	-0.5000	0.0000	rope
homoousios_nicene__metaphysical_equality_reading	analytical	0.0010	0.3490	naturalized
homoousios_nicene__metaphysical_equality_reading	analytical	0.3500	0.3500	unknown
homoousios_nicene__metaphysical_equality_reading	analytical	0.3510	0.6590	tangled_rope
homoousios_nicene__metaphysical_equality_reading	analytical	0.6600	1.6000	snare
homoousios_nicene__subordinationist_reading	powerless	-0.5000	0.3490	naturalized
homoousios_nicene__subordinationist_reading	powerless	0.3500	0.3500	unknown
homoousios_nicene__subordinationist_reading	powerless	0.3510	0.6590	tangled_rope
homoousios_nicene__subordinationist_reading	powerless	0.6600	1.6000	snare
homoousios_nicene__subordinationist_reading	moderate	-0.5000	0.0000	rope
homoousios_nicene__subordinationist_reading	moderate	0.0010	0.3490	naturalized
homoousios_nicene__subordinationist_reading	moderate	0.3500	0.3500	unknown
homoousios_nicene__subordinationist_reading	moderate	0.3510	0.6590	tangled_rope
homoousios_nicene__subordinationist_reading	moderate	0.6600	1.6000	snare
homoousios_nicene__subordinationist_reading	institutional	-0.5000	0.0000	rope
homoousios_nicene__subordinationist_reading	institutional	0.0010	0.3490	naturalized
homoousios_nicene__subordinationist_reading	institutional	0.3500	0.3500	unknown
homoousios_nicene__subordinationist_reading	institutional	0.3510	0.6590	tangled_rope
homoousios_nicene__subordinationist_reading	institutional	0.6600	1.6000	snare
homoousios_nicene__subordinationist_reading	analytical	-0.5000	0.0000	rope
homoousios_nicene__subordinationist_reading	analytical	0.0010	0.3490	naturalized
homoousios_nicene__subordinationist_reading	analytical	0.3500	0.3500	unknown
homoousios_nicene__subordinationist_reading	analytical	0.3510	0.6590	tangled_rope
homoousios_nicene__subordinationist_reading	analytical	0.6600	1.6000	snare
honor_satisfaction_mechanism__composite_reading	powerless	-0.5000	0.3490	naturalized
honor_satisfaction_mechanism__composite_reading	powerless	0.3500	0.3500	unknown
honor_satisfaction_mechanism__composite_reading	powerless	0.3510	0.6590	tangled_rope
honor_satisfaction_mechanism__composite_reading	powerless	0.6600	1.6000	snare
honor_satisfaction_mechanism__composite_reading	moderate	-0.5000	0.0000	rope
honor_satisfaction_mechanism__composite_reading	moderate	0.0010	0.3490	naturalized
honor_satisfaction_mechanism__composite_reading	moderate	0.3500	0.3500	unknown
honor_satisfaction_mechanism__composite_reading	moderate	0.3510	0.6590	tangled_rope
honor_satisfaction_mechanism__composite_reading	moderate	0.6600	1.6000	snare
honor_satisfaction_mechanism__composite_reading	institutional	-0.5000	0.0000	rope
honor_satisfaction_mechanism__composite_reading	institutional	0.0010	0.3490	naturalized
honor_satisfaction_mechanism__composite_reading	institutional	0.3500	0.3500	unknown
honor_satisfaction_mechanism__composite_reading	institutional	0.3510	0.6590	tangled_rope
honor_satisfaction_mechanism__composite_reading	institutional	0.6600	1.6000	snare
honor_satisfaction_mechanism__composite_reading	analytical	-0.5000	0.0000	rope
honor_satisfaction_mechanism__composite_reading	analytical	0.0010	0.3490	naturalized
honor_satisfaction_mechanism__composite_reading	analytical	0.3500	0.3500	unknown
honor_satisfaction_mechanism__composite_reading	analytical	0.3510	0.6590	tangled_rope
honor_satisfaction_mechanism__composite_reading	analytical	0.6600	1.6000	snare
honor_satisfaction_mechanism__contraction_reading	powerless	-0.5000	1.6000	mountain
honor_satisfaction_mechanism__contraction_reading	moderate	-0.5000	0.4500	scaffold
honor_satisfaction_mechanism__contraction_reading	moderate	0.4510	1.6000	unknown
honor_satisfaction_mechanism__contraction_reading	institutional	-0.5000	0.4500	scaffold
honor_satisfaction_mechanism__contraction_reading	institutional	0.4510	1.6000	unknown
honor_satisfaction_mechanism__contraction_reading	analytical	-0.5000	1.6000	mountain
honor_satisfaction_mechanism__decline_reading	powerless	-0.5000	0.3490	naturalized
honor_satisfaction_mechanism__decline_reading	powerless	0.3500	0.3500	unknown
honor_satisfaction_mechanism__decline_reading	powerless	0.3510	0.6590	tangled_rope
honor_satisfaction_mechanism__decline_reading	powerless	0.6600	1.6000	snare
honor_satisfaction_mechanism__decline_reading	moderate	-0.5000	0.0000	rope
honor_satisfaction_mechanism__decline_reading	moderate	0.0010	0.3490	naturalized
honor_satisfaction_mechanism__decline_reading	moderate	0.3500	0.3500	unknown
honor_satisfaction_mechanism__decline_reading	moderate	0.3510	0.6590	tangled_rope
honor_satisfaction_mechanism__decline_reading	moderate	0.6600	1.6000	snare
honor_satisfaction_mechanism__decline_reading	institutional	-0.5000	0.0000	rope
honor_satisfaction_mechanism__decline_reading	institutional	0.0010	0.3490	naturalized
honor_satisfaction_mechanism__decline_reading	institutional	0.3500	0.3500	unknown
honor_satisfaction_mechanism__decline_reading	institutional	0.3510	0.6590	tangled_rope
